text,clean_text,processed_text,emojis,label,app,language
sometimes the facilities health not appear and all appointment are not available to book,sometimes the facilities health not appear and all appointment are not available to book,sometim facil health not appear appoint not avail book,,negative,MySejahtera,en
"saya dah kemaskini mysejahtera, kenapa tak boleh tengok bahagian profile",saya dah kemaskini mysejahtera kenapa tak boleh tengok bahagian profile,dah kemaskini mysejahtera tak tengok bahagian profile,,negative,MySejahtera,ms
meyusah org..cari sijil vaksin tak jumpa jumpa.,meyusah orgcari sijil vaksin tak jumpa jumpa,meyusah orgcari sijil vaksin tak jumpa jumpa,,negative,MySejahtera,ms
apps tak boleh sign in dgn myDigital id.. FIX IT NOW !!!,apps tak boleh sign in dgn mydigital id fix it now,app tak sign dgn mydigit id fix,,negative,MySejahtera,en
Ada apps da bagus da. Tp sistem tk updated. Vacine dah amik tkde rekod. Lab test tak masuk. Belum cerita pasal booking system. Nak booking xde slot. Bila call klinik ada je kosong. Tak sycronize langsung.,ada apps da bagus da tp sistem tk updated vacine dah amik tkde rekod lab test tak masuk belum cerita pasal booking system nak booking xde slot bila call klinik ada je kosong tak sycronize langsung,app da bagus da tp sistem tk updat vacin dah amik tkde rekod lab test tak belum cerita pasal book system nak book xde slot call klinik kosong tak sycron,,negative,MySejahtera,en
"Susah nak tukor id baru, yang id lama dah hilang",susah nak tukor id baru yang id lama dah hilang,susah nak tukor id id dah hilang,,negative,MySejahtera,ms
"i can't even book for appointment. i keep click on my name for booking but nothing keluar. its been a months, i have report on helpdesk but nothing change. im sick of this !!",i cant even book for appointment i keep click on my name for booking but nothing keluar its been a months i have report on helpdesk but nothing change im sick of this,cant even book appoint keep click name book noth month report helpdesk noth chang im sick,,negative,MySejahtera,en
tak boleh tekan nama untuk buat temu janji 😑,tak boleh tekan nama untuk buat temu janji,tak tekan nama temu janji,😑,negative,MySejahtera,ms
macam bodoh takleh login,macam bodoh takleh login,bodoh takleh login,,negative,MySejahtera,en
saya nak buat temujanji pergigian. hari tu boleh je. sekarang semua penuh sampai 2029 pula tu pun penuh. betul atau x ne. adoii biar betul,saya nak buat temujanji pergigian hari tu boleh je sekarang semua penuh sampai pula tu pun penuh betul atau x ne adoii biar betul,nak temujanji gigi penuh penuh ne adoii biar,,negative,MySejahtera,ms
dah hampir 3 tahun tak dapat akses,dah hampir tahun tak dapat akses,dah tahun tak akses,,negative,MySejahtera,ms
It's great for booking an appointment but the QR code scanner from the apps doesn't work well on my phone so I have to manually scan the QR outside the app 🫩,its great for booking an appointment but the qr code scanner from the apps doesnt work well on my phone so i have to manually scan the qr outside the app,great book appoint qr code scanner app doesnt work well phone manual scan qr outsid app,🫩,negative,MySejahtera,en
Napa mysejater skrg xfuntion buka keluar putih je ingtkn sbb fon wat dkt fon lain pn sma... Org lain nk daftar letak keputusan swep test pn sma kluar putih,napa mysejater skrg xfuntion buka keluar putih je ingtkn sbb fon wat dkt fon lain pn sma org lain nk daftar letak keputusan swep test pn sma kluar putih,napa mysejater skrg xfuntion buka putih ingtkn sbb fon wat dkt fon pn sma org nk daftar letak putus swep test pn sma kluar putih,,negative,MySejahtera,ms
i have sign in but when I open the app everything is white nothing on the display,i have sign in but when i open the app everything is white nothing on the display,sign open app everyth white noth display,,negative,MySejahtera,en
"I dont know why, but this app ,after updating, it didn't work anymore. when i want to make an appointment from here to go to clinic, it didn't show my name anymore. When i enter the appointment, it just looks like loading for the entire time.. even though my internet is fast.. ill try using wifi, but it just the same.. please fix this problem. I hve tried to uninstall and reinstall again, but it doesn't work either..please fix it asap..... Tq",i dont know why but this app after updating it didnt work anymore when i want to make an appointment from here to go to clinic it didnt show my name anymore when i enter the appointment it just looks like loading for the entire time even though my internet is fast ill try using wifi but it just the same please fix this problem i hve tried to uninstall and reinstall again but it doesnt work eitherplease fix it asap tq,dont know app updat didnt work anymor want make appoint go clinic didnt show name anymor enter appoint look like load entir time even though internet fast ill tri use wifi pleas fix problem hve tri uninstal reinstal doesnt work eitherpleas fix asap tq,,negative,MySejahtera,en
Dah bnyk kali nak tekan kata laluan mesej tak sampai²,dah bnyk kali nak tekan kata laluan mesej tak sampai²,dah bnyk nak tekan lalu mesej tak,,negative,MySejahtera,ms
Awful. Next available slots for outpatient treatment is 1 month away. Good luck if you are sick or in pain. Brainless system. For whom is this system created for anyway? Fortune tellers who are able to predict their illness one month in advance?!,awful next available slots for outpatient treatment is month away good luck if you are sick or in pain brainless system for whom is this system created for anyway fortune tellers who are able to predict their illness one month in advance,aw next avail slot outpati treatment month away good luck sick pain brainless system system creat anyway fortun teller abl predict ill one month advanc,,negative,MySejahtera,en
Aq vaksin dio tulis x vaksin lagi,aq vaksin dio tulis x vaksin lagi,aq vaksin dio tulis vaksin,,negative,MySejahtera,ms
After I got the app back I don't know where to upload and update my covid test..... Someone please help me n show me thanks,after i got the app back i dont know where to upload and update my covid test someone please help me n show me thanks,got app back dont know upload updat covid test someon pleas help show thank,,negative,MySejahtera,en
Appointment option x function. loading all the time,appointment option x function loading all the time,appoint option function load time,,negative,MySejahtera,en
Frequent updates that do nothing to add to the user experience.,frequent updates that do nothing to add to the user experience,frequent updat noth add user experi,,negative,MySejahtera,en
"Horrible app where nothing works. A sure sign that KKM is collapsing, but no one in power really cares.",horrible app where nothing works a sure sign that kkm is collapsing but no one in power really cares,horribl app noth work sure sign kkm collaps no one power realli care,,negative,MySejahtera,en
saya sekarang duduk KL nk balik nanti nk check gigi nk buat appointment check gigi di Kelantan search tk keluar apa pon search Kelantan pon xde keluar tkkan xde klinik gigi kt Kelantan,saya sekarang duduk kl nk balik nanti nk check gigi nk buat appointment check gigi di kelantan search tk keluar apa pon search kelantan pon xde keluar tkkan xde klinik gigi kt kelantan,duduk kl nk nk check gigi nk appoint check gigi kelantan search tk pon search kelantan pon xde tkkan xde klinik gigi kt kelantan,,negative,MySejahtera,en
X bagus 😓,x bagus,bagus,😓,negative,MySejahtera,ms
"menyusahkan pengguna la app ni.. dulu tinggal masuk ic dh boleh log in, skrng nak log in pun tak boleh ,dah buat baru pun tak boleh.. tak keluar apa2 bila tekan log in asik2 suruh tunggu 3minit ,dah tunggu pastu fail .. bodo siak yang buat app ni.. aku nak semak tarikh masa ambik covid je pun .. sampah tak reti buat app👎👎👎👎👎👎👎👎👎",menyusahkan pengguna la app ni dulu tinggal masuk ic dh boleh log in skrng nak log in pun tak boleh dah buat baru pun tak boleh tak keluar apa bila tekan log in asik suruh tunggu minit dah tunggu pastu fail bodo siak yang buat app ni aku nak semak tarikh masa ambik covid je pun sampah tak reti buat app,susah guna la app tinggal ic dh log skrng nak log tak dah tak tak tekan log asik suruh tunggu minit dah tunggu pastu fail bodo siak app nak semak tarikh ambik covid sampah tak ret app,👎,negative,MySejahtera,ms
lepas kemaskini mysejahtera versi terbaru rekod vaksin hilang.,lepas kemaskini mysejahtera versi terbaru rekod vaksin hilang,lepas kemaskini mysejahtera versi baru rekod vaksin hilang,,negative,MySejahtera,ms
vaksin sy sini keluar satu ja,vaksin sy sini keluar satu ja,vaksin sy ja,,negative,MySejahtera,ms
tgah bukak app.. tetiba app log out.. dah kenapa.. app my sejahtera ni.. sblom ni okay je. Minta perbaiki pengurusan app my sejahtera ni.. jgn menyusahkan rakyat bila khidmat ni diperlukan.. chooii !! 😤🤬😡,tgah bukak app tetiba app log out dah kenapa app my sejahtera ni sblom ni okay je minta perbaiki pengurusan app my sejahtera ni jgn menyusahkan rakyat bila khidmat ni diperlukan chooii,tgah bukak app tetiba app log dah app sejahtera sblom okay baik urus app sejahtera jgn susah rakyat khidmat chooii,🤬😤😡,negative,MySejahtera,ms
rekod vaksin saya tidak dapat di buka.. terlupa kata laluan,rekod vaksin saya tidak dapat di buka terlupa kata laluan,rekod vaksin tidak buka lupa lalu,,negative,MySejahtera,ms
"Mytrip QR code can only last for 30 seconds really annoying, this cause a lot inconvenience when your internet isn't stable and you're unable to generate QR code.",mytrip qr code can only last for seconds really annoying this cause a lot inconvenience when your internet isnt stable and youre unable to generate qr code,mytrip qr code last second realli annoy caus lot inconveni internet isnt stabl your unabl generat qr code,,negative,MySejahtera,en
Macam mana cara nak kemaskini emel baru?..saya sudah tidak pakai emel sebelum nya,macam mana cara nak kemaskini emel barusaya sudah tidak pakai emel sebelum nya,nak kemaskini emel barusaya tidak pakai emel,,negative,MySejahtera,ms
"The app keeps telling I'm offline when I'm using mobile data, but it works fine when I'm using wifi…… please fix this……",the app keeps telling im offline when im using mobile data but it works fine when im using wifi…… please fix this……,app keep tell im offlin im use mobil data work fine im use pleas fix,,negative,MySejahtera,en
data rakyat dijual LOL,data rakyat dijual lol,data rakyat jual lol,,negative,MySejahtera,ms
"AppLikasi ini sudah lama tidak aku muat turun, Macam mana untuk saya buka sudah lup!?",applikasi ini sudah lama tidak aku muat turun macam mana untuk saya buka sudah lup,applikasi tidak muat turun buka lup,,negative,MySejahtera,ms
"menyusahkan orang jak, mau buat temu janji endk dpt app apa ni , mau tukar nombor fon pun susah , mau masuk 3 tahun suda endk bole buat temu janji, jumpa doktor gigi pun susah sikit sikit mysejahtera, ini bukan mensejahtera kan menyusahkan adalah",menyusahkan orang jak mau buat temu janji endk dpt app apa ni mau tukar nombor fon pun susah mau masuk tahun suda endk bole buat temu janji jumpa doktor gigi pun susah sikit sikit mysejahtera ini bukan mensejahtera kan menyusahkan adalah,susah jak temu janji endk dpt app tukar nombor fon susah tahun suda endk bole temu janji jumpa doktor gigi susah sikit sikit mysejahtera bukan sejahtera susah,,negative,MySejahtera,ms
"I cannot make an appointment. The webpage always on loading. Even after updating the new version within this week, still back to the loading page.",i cannot make an appointment the webpage always on loading even after updating the new version within this week still back to the loading page,not make appoint webpag alway load even updat new version within week still back load page,,negative,MySejahtera,en
"panggil saya book appointment,tapi hari2 tak ada slot",panggil saya book appointmenttapi hari tak ada slot,panggil book appointmenttapi tak slot,,negative,MySejahtera,en
tidak boleh guna pon app ni.... loading je...,tidak boleh guna pon app ni loading je,tidak pon app load,,negative,MySejahtera,en
"the apps itself is fine and all. but, the problem is, The facility showed is avaioable, but the date even if its Next month also No avaipable.is the double standaed even Get its own waay to Govermentbapp as well?",the apps itself is fine and all but the problem is the facility showed is avaioable but the date even if its next month also no avaipableis the double standaed even get its own waay to govermentbapp as well,app fine problem facil show avaioabl date even next month also no avaipablei doubl standa even get waay govermentbapp well,,negative,MySejahtera,en
kat bahagian mana yg sijil vaksin ni..cari tak jumpa,kat bahagian mana yg sijil vaksin nicari tak jumpa,kat bahagian yg sijil vaksin nicari tak jumpa,,negative,MySejahtera,ms
"Tolong betulkan semula mana yang kurang.. saya nak buka mysejahtera ni untuk buat saringan pra perkahwinan pun ambil masa lama.. on WiFi barulah laju.. kalau saya dah sampai ke KK yang saya buat temu janji, dan sukar untuk dibuka dengan line internet sendiri, agak melengahkan masa disitu sedangkan buka apps lain tiada masalah Tanpa WiFi.. betulkan semula agar senang dibuka.. edit: storage saya tak penuh.. hari2 saya clean",tolong betulkan semula mana yang kurang saya nak buka mysejahtera ni untuk buat saringan pra perkahwinan pun ambil masa lama on wifi barulah laju kalau saya dah sampai ke kk yang saya buat temu janji dan sukar untuk dibuka dengan line internet sendiri agak melengahkan masa disitu sedangkan buka apps lain tiada masalah tanpa wifi betulkan semula agar senang dibuka edit storage saya tak penuh hari saya clean,tolong betulkan nak buka mysejahtera saringan pra perkahwinan ambil wifi barulah laju dah kk temu janji sukar dibuka line internet melengahkan disitu buka app tiada tanpa wifi betulkan senang dibuka edit storag tak penuh clean,,negative,MySejahtera,en
bila pakai my id kene berulang ulang masuk pasword strees hari ni temu janji tapi xboleh buka,bila pakai my id kene berulang ulang masuk pasword strees hari ni temu janji tapi xboleh buka,pakai id kene ulang ulang pasword strees temu janji xboleh buka,,negative,MySejahtera,ms
yung sapatos po naiwan,yung sapatos po naiwan,yung sapato po naiwan,,negative,Grab,en
grab harga sangat mahal,grab harga sangat mahal,grab harga mahal,,negative,Grab,ms
sobrang pricey na ng pamasahe ng grab jusko. overpriced. 🥹😭😭,sobrang pricey na ng pamasahe ng grab jusko overpriced,sobrang pricey na ng pamasah ng grab jusko overpr,🥹😭,negative,Grab,en
grab ni ok tapi asyik mahal je memanjang,grab ni ok tapi asyik mahal je memanjang,grab ok asyik mahal panjang,,negative,Grab,ms
Cuba dulu kalau Bagus baru bagi 5 star,cuba dulu kalau bagus baru bagi star,cuba bagus star,,negative,Grab,ms
oder laju tapi masalah pembayaran allah jalan kaki 14 minit ja sekali oder grab harga yahudi sampai 30 lebih 27 ringgit allah,oder laju tapi masalah pembayaran allah jalan kaki minit ja sekali oder grab harga yahudi sampai lebih ringgit allah,oder laju bayar allah jalan kaki minit ja oder grab harga yahudi ringgit allah,,negative,Grab,ms
app is good but no customer support when rider stole our food.,app is good but no customer support when rider stole our food,app good no custom support rider stole food,,negative,Grab,en
สั่งแกรบตลอดแต่นี่มันเกินไปจริงๆ สั่งเพื่อให้ได้ของเร็ว เสียเงินเพิ่มสุดท้ายเลทแล้วให้Voucherนี่มันไม่ใช่การแก้ปัญหา เราต้องการของเร็วค่ะ ไม่ใช่ให้งานไรเดอร์ซ้ำ เลท แล้วค่อยให้คอมพรีเมนทารีเรา,สั่งแกรบตลอดแต่นี่มันเกินไปจริงๆ สั่งเพื่อให้ได้ของเร็ว เสียเงินเพิ่มสุดท้ายเลทแล้วให้voucherนี่มันไม่ใช่การแก้ปัญหา เราต้องการของเร็วค่ะ ไม่ใช่ให้งานไรเดอร์ซ้ำ เลท แล้วค่อยให้คอมพรีเมนทารีเรา,เลท,,negative,Grab,en
I've no problem with GRAB SERVICES so far! overall is good! but the application ask me and need to UPGRADES time over the times..again n again! in fact there's not much change into the application after I get the upgrade! wasting my prestige time and my prestige internal memory of my phone!!! it sucks!,ive no problem with grab services so far overall is good but the application ask me and need to upgrades time over the timesagain n again in fact theres not much change into the application after i get the upgrade wasting my prestige time and my prestige internal memory of my phone it sucks,ive no problem grab servic far overal good applic ask need upgrad time timesagain fact there not much chang applic get upgrad wast prestig time prestig intern memori phone suck,,negative,Grab,en
useless when emergency,useless when emergency,useless emerg,,negative,Grab,en
says I don't have internet connection when i have 5g. inconsistent,says i dont have internet connection when i have g inconsistent,say dont internet connect inconsist,,negative,Grab,en
Semua driver jauh,semua driver jauh,driver,,negative,Grab,ms
poor help support service,poor help support service,poor help support servic,,negative,Grab,en
penghantaran yang mahal,penghantaran yang mahal,hantar mahal,,negative,Grab,ms
"Driver and food were fine, but Grab's system is a joke. Why route my order to Parada when there are closer Chooks-to-Go branches in Paso and Poblacion? Your broken algorithm forced an absurd 45-minute wait time for pre-cooked liempo that just needs chopping. Worst of all, you charged a ridiculous ₱81 delivery fee on a ₱290 order—a 30% markup! Premium fees for garbage logistics. Fix your app!",driver and food were fine but grabs system is a joke why route my order to parada when there are closer chookstogo branches in paso and poblacion your broken algorithm forced an absurd minute wait time for precooked liempo that just needs chopping worst of all you charged a ridiculous ₱ delivery fee on a ₱ order—a markup premium fees for garbage logistics fix your app,driver food fine grab system joke rout order parada closer chookstogo branch paso poblacion broken algorithm forc absurd minut wait time precook liempo need chop worst charg ridicul deliveri fee order markup premium fee garbag logist fix app,,negative,Grab,en
skrang grab susah kan org.limpas dari jam 12 TGH malam dah tak boleh bayar cash.so kami yg tak ada bank online susah nak keluar sampai TGH malam.harap boleh d pertimbangkan lagi.,skrang grab susah kan orglimpas dari jam tgh malam dah tak boleh bayar cashso kami yg tak ada bank online susah nak keluar sampai tgh malamharap boleh d pertimbangkan lagi,skrang grab susah orglimpas jam tgh malam dah tak bayar cashso yg tak bank online susah nak tgh malamharap timbang,,negative,Grab,ms
grab ok...tapi harga makin mahal..sedangkan dekat jer .melampau kadang2..tolonglah turun kan harga sikit...dekat jer pun!!!bukan nk g jauh...makin mahal!!!,grab oktapi harga makin mahalsedangkan dekat jer melampau kadang tolonglah turun kan harga sikitdekat jer punbukan nk g jauhmakin mahal,grab oktapi harga mahalsedangkan jer lampau kadang tolong turun harga sikitdekat jer punbukan nk jauhmakin mahal,,negative,Grab,ms
grab tolong lah lokasi terpencil macam kampung ke sy susah nak pergi guna grab,grab tolong lah lokasi terpencil macam kampung ke sy susah nak pergi guna grab,grab tolong lokasi pencil kampung sy susah nak pergi grab,,negative,Grab,ms
Grab Myanmar is exploiting and exploiting Grab Drivers from Myanmar.,grab myanmar is exploiting and exploiting grab drivers from myanmar,grab myanmar exploit exploit grab driver myanmar,,negative,Grab,en
"Grab memang senang dapat bila kita booking tetapi,tiada mata ganjaran atau poin kita dapat,tak best dah,harap perbaiki supaya harga berpatutan lah utk pengguna grab",grab memang senang dapat bila kita booking tetapitiada mata ganjaran atau poin kita dapattak best dahharap perbaiki supaya harga berpatutan lah utk pengguna grab,grab senang booking tetapitiada ganjar poin dapattak best dahharap baik harga patut utk guna grab,,negative,Grab,ms
sebelum siapkan order pastikan betul jangan main ambik jer tapi salah,sebelum siapkan order pastikan betul jangan main ambik jer tapi salah,siap order pasti jangan main ambik jer salah,,negative,Grab,ms
Terrible app: cannot change phone number as it gives unspecified errors. No way of reaching out to anyone about this. Even the process to leave feedback on their app is laughable: the keyboard overlaps the box you're typing in.,terrible app cannot change phone number as it gives unspecified errors no way of reaching out to anyone about this even the process to leave feedback on their app is laughable the keyboard overlaps the box youre typing in,terribl app not chang phone number give unspecifi error no way reach anyon even process leav feedback app laughabl keyboard overlap box your type,,negative,Grab,en
loading manjang. bodo ke?,loading manjang bodo ke,loading manjang bodo,,negative,Grab,ms
online topup wallet so slow,online topup wallet so slow,online topup wallet slow,,negative,Grab,ms
So many terrible drivers,so many terrible drivers,mani terribl driver,,negative,Grab,en
harga makin lama makin mahal. padahal dekat sja tapi harga dh nak menceca 20?,harga makin lama makin mahal padahal dekat sja tapi harga dh nak menceca,harga mahal sja harga dh nak menceca,,negative,Grab,en
i have a massive problem with their transaction like what do you mean i have to wait for an hour to receive the money I've topped up .,i have a massive problem with their transaction like what do you mean i have to wait for an hour to receive the money ive topped up,massiv problem transact like mean wait hour receiv money ive top,,negative,Grab,en
My Grab for the airport was good on the streets one charged me 100 for a 33 priced ride and when I was coming home the grab driver tried to charge me 150.00 for the same 33.00 ride 👎🏾,my grab for the airport was good on the streets one charged me for a priced ride and when i was coming home the grab driver tried to charge me for the same ride,grab airport good street one charg price ride come home grab driver tri charg ride,👎🏾,negative,Grab,en
"Mart items get remove from your cart and not restored afterward, making it impossible for you to use coupon or promotion in time.",mart items get remove from your cart and not restored afterward making it impossible for you to use coupon or promotion in time,mart item get remov cart not restor afterward make imposs use coupon promot time,,negative,Grab,en
was good. now it doesn't give coupons and slowly tries to up charge me.,was good now it doesnt give coupons and slowly tries to up charge me,good doesnt give coupon slowli tri charg,,negative,Grab,en
"SINYAL FULL, KUOTA ADA, SALDO OVO ADA, PESEN GRAB 10 MENIT POSISI DRIVER GA GERAK2, DICHAT GA BALES, SAYA CANCEL TERNYAYA BARANG SDH DIAMBIL, DRIVER MARAH2, LAH APLIKASINYA YANG GA NGELOAD",sinyal full kuota ada saldo ovo ada pesen grab menit posisi driver ga gerak dichat ga bales saya cancel ternyaya barang sdh diambil driver marah lah aplikasinya yang ga ngeload,sinyal full kuota saldo ovo pesen grab menit posisi driver ga gerak dichat ga bale cancel ternyaya barang sdh diambil driver marah aplikasinya ga ngeload,,negative,Grab,en
"ngacoo, masa titik nya jadi pindah ke tengah sungai dan berubah ubah dgn sendirinya",ngacoo masa titik nya jadi pindah ke tengah sungai dan berubah ubah dgn sendirinya,ngacoo titik pindah tengah sungai berubah ubah dgn,,negative,Grab,en
wai sedikan pin grab lah AP lah. tetap jugak salah apa erk. tangan aku salah typ ke apa sampai sebulan aku tk leh login ke acc aku,wai sedikan pin grab lah ap lah tetap jugak salah apa erk tangan aku salah typ ke apa sampai sebulan aku tk leh login ke acc aku,wai dik pin grab ap jugak salah erk tangan salah typ bulan tk leh login acc,,negative,Grab,ms
"The system is bad now, looking for a standard car, no one will take it, while the standard express car is twice the price, it's a pain",the system is bad now looking for a standard car no one will take it while the standard express car is twice the price its a pain,system bad looking standard car no one take standard express car twice price pain,,negative,Grab,ms
"Too Bad... Since I really use my Grab all of sudden they made changes which abolish all my previously collected points around 10,000 points. Stupid management",too bad since i really use my grab all of sudden they made changes which abolish all my previously collected points around points stupid management,bad sinc realli use grab sudden made chang abolish previous collect point around point stupid manag,,negative,Grab,en
hate the fact that you cant used the app without setting up a passkey,hate the fact that you cant used the app without setting up a passkey,hate fact cant use app without set passkey,,negative,Grab,en
"stupid your app, no guarantee for lower price, just greedy people",stupid your app no guarantee for lower price just greedy people,stupid app no guarante lower price greedi peopl,,negative,Grab,en
I reported to Grab a restaurant misleading customers by displaying a full-size pizza photo but delivering only 2 slices. Grab has allowed the restaurant to continue using the full-size pizza photo despite it being misleading.,i reported to grab a restaurant misleading customers by displaying a fullsize pizza photo but delivering only slices grab has allowed the restaurant to continue using the fullsize pizza photo despite it being misleading,report grab restaur mislead custom display fullsiz pizza photo deliv slice grab allow restaur continu use fullsiz pizza photo despit mislead,,negative,Grab,en
"Đặt xe từ 19h10. Báo có xe chậm nhất 19h22. Mình phải đứng đợi tới 19h20 thì bị hủy chuyến không rõ ràng từ phía tài xế. Bên áp cũng không áp dụng phần giảm giá hay hỗ trợ nào. Lại phải đặt,chờ lại từ đầu",đặt xe từ h báo có xe chậm nhất h mình phải đứng đợi tới h thì bị hủy chuyến không rõ ràng từ phía tài xế bên áp cũng không áp dụng phần giảm giá hay hỗ trợ nào lại phải đặtchờ lại từ đầu,đặt xe từ báo có xe chậm nhất mình phải đứng đợi tới thì bị hủi chuyến không rõ ràng từ phía tài xế bên áp cũng không áp dụng phần giảm giá hay hỗ trợ nào lại phải đặtchờ lại từ đầu,,negative,Grab,en
sudah tiada grab coin kah percuma bayar grab coin bodoh percuma aku active grab coin tapi bila diguna langsung tidak ada grab coin,sudah tiada grab coin kah percuma bayar grab coin bodoh percuma aku active grab coin tapi bila diguna langsung tidak ada grab coin,tiada grab coin kah bayar grab coin bodoh active grab coin guna tidak grab coin,,negative,Grab,ms
"Not particularly great at food delivery. Very often the driver picks up multiple orders ""to increase efficiency"". The ""efficiency"" may be good for Grab; for you it means they drive around with your food in a bag for longer than 20 minutes. Not a problem if you don't mind cold food. Edit: Grab has discovered spam. Minus another star.",not particularly great at food delivery very often the driver picks up multiple orders to increase efficiency the efficiency may be good for grab for you it means they drive around with your food in a bag for longer than minutes not a problem if you dont mind cold food edit grab has discovered spam minus another star,not particular great food deliveri often driver pick multipl order increas effici effici may good grab mean drive around food bag longer minut not problem dont mind cold food edit grab discov spam minus anoth star,,negative,Grab,en
All foreigners are awere from grab taxi drivers. In Phuket i book a ride from patong to chalong in 280 Bath where i was going to see the dolphin show. When I was reached at my destination i gave 200 bath to the drive of car No. 1316 then because i have no 80 bath change in my wallet i gave him again 1000 Bath and ask him to return my 920 my back in mean time he close his car window and ran away from stop. I shouted and run back to him. And i also call him on him cell phn no. Mention on Grab app,all foreigners are awere from grab taxi drivers in phuket i book a ride from patong to chalong in bath where i was going to see the dolphin show when i was reached at my destination i gave bath to the drive of car no then because i have no bath change in my wallet i gave him again bath and ask him to return my my back in mean time he close his car window and ran away from stop i shouted and run back to him and i also call him on him cell phn no mention on grab app,foreign awer grab taxi driver phuket book ride patong chalong bath go see dolphin show reach destin gave bath drive car no no bath chang wallet gave bath ask return back mean time close car window ran away stop shout run back also call cell phn no mention grab app,,negative,Grab,en
stuck on set up passcode. unable to use app for a few months now. better use food panda,stuck on set up passcode unable to use app for a few months now better use food panda,stuck set passcod unabl use app month better use food panda,,negative,Grab,en
Used grab transport almost everyday and no matter how advance i book i still will get driver after more than 10mins plus another 17mins for them to pick me up. and that is just the ETA. Actual duration from booking to pick up is actually over 30mins. i have proof and it happen alot :(,used grab transport almost everyday and no matter how advance i book i still will get driver after more than mins plus another mins for them to pick me up and that is just the eta actual duration from booking to pick up is actually over mins i have proof and it happen alot,use grab transport almost everyday no matter advanc book still get driver min plus anoth min pick eta actual durat book pick actual min proof happen alot,,negative,Grab,en
tak memuaskan hati saya tidak dapat buat loan apa yang nak masih lagi tak dapat,tak memuaskan hati saya tidak dapat buat loan apa yang nak masih lagi tak dapat,tak muas hati tidak loan nak tak,,negative,Grab,ms
kenapa harga greb tak sesuai kadang mahal,kenapa harga greb tak sesuai kadang mahal,harga greb tak sesuai kadang mahal,,negative,Grab,ms
it's an ok app but the notifications are broken and they continously send to my watch,its an ok app but the notifications are broken and they continously send to my watch,ok app notif broken contin send watch,,negative,Grab,en
"Tutup je lah Apps nie,nak Login pun payah",tutup je lah apps nienak login pun payah,tutup apps nienak login payah,,negative,Grab,ms
penghantaran yang lambat 👎,penghantaran yang lambat,hantar lambat,👎,negative,Grab,ms
"Please make an option to put the ""Favorites"" tab front and center when opening the app :(",please make an option to put the favorites tab front and center when opening the app,pleas make option put favorit tab front center open app,,negative,Grab,en
